score,series_ID,starters_playoff_exp_dif,bench_playoff_exp_dif,at_home,team,reg_season_points,opp_reg_season_pa,year,starters_playoff_exp_quartile,total_playoff_exp_quartile
107,372,-4563,2205,1,Los Angeles Lakers,99.0,84.7,1999,2,2
93,373,-5597,-5252,0,New York Knicks,86.4,90.9,1999,1,1
90,373,5597,5252,1,Indiana Pacers,94.7,85.4,1999,4,4
86,373,-5597,-5252,0,New York Knicks,86.4,90.9,1999,1,1
88,373,5597,5252,1,Indiana Pacers,94.7,85.4,1999,4,4
91,373,5597,5252,0,Indiana Pacers,94.7,85.4,1999,4,4
92,373,-5597,-5252,1,New York Knicks,86.4,90.9,1999,1,1
90,373,5597,5252,0,Indiana Pacers,94.7,85.4,1999,4,4
78,373,-5597,-5252,1,New York Knicks,86.4,90.9,1999,1,1
101,373,-5597,-5252,0,New York Knicks,86.4,90.9,1999,1,1
94,373,5597,5252,1,Indiana Pacers,94.7,85.4,1999,4,4
82,373,5597,5252,0,Indiana Pacers,94.7,85.4,1999,4,4
90,373,-5597,-5252,1,New York Knicks,86.4,90.9,1999,1,1
76,374,-7215,-4105,0,Portland Trail Blazers,94.8,84.7,1999,1,1
80,374,7215,4105,1,San Antonio Spurs,92.8,84.7,1999,4,4
85,374,-7215,-4105,0,Portland Trail Blazers,94.8,84.7,1999,1,1
86,374,7215,4105,1,San Antonio Spurs,92.8,84.7,1999,4,4
85,374,7215,4105,0,San Antonio Spurs,92.8,84.7,1999,4,4
63,374,-7215,-4105,1,Portland Trail Blazers,94.8,84.7,1999,1,1
94,374,7215,4105,0,San Antonio Spurs,92.8,84.7,1999,4,4
80,374,-7215,-4105,1,Portland Trail Blazers,94.8,84.7,1999,1,1
85,346,-6952,-9135,0,Milwaukee Bucks,101.2,96.7,2000,1,1
88,346,6952,9135,1,Indiana Pacers,101.3,101.0,2000,4,4
104,346,-6952,-9135,0,Milwaukee Bucks,101.2,96.7,2000,1,1
91,346,6952,9135,1,Indiana Pacers,101.3,101.0,2000,4,4
109,346,6952,9135,0,Indiana Pacers,101.3,101.0,2000,4,4
96,346,-6952,-9135,1,Milwaukee Bucks,101.2,96.7,2000,1,1
87,346,6952,9135,0,Indiana Pacers,101.3,101.0,2000,4,4
100,346,-6952,-9135,1,Milwaukee Bucks,101.2,96.7,2000,1,1
95,346,-6952,-9135,0,Milwaukee Bucks,101.2,96.7,2000,1,1
96,346,6952,9135,1,Indiana Pacers,101.3,101.0,2000,4,4
85,347,-5141,-562,0,Detroit Pistons,103.5,91.3,2000,1,2
95,347,5141,562,1,Miami Heat,94.4,91.3,2000,4,3
82,347,-5141,-562,0,Detroit Pistons,103.5,91.3,2000,1,2
84,347,5141,562,1,Miami Heat,94.4,91.3,2000,4,3
91,347,5141,562,0,Miami Heat,94.4,91.3,2000,4,3
72,347,-5141,-562,1,Detroit Pistons,103.5,91.3,2000,1,2
88,348,-3277,763,0,Toronto Raptors,97.2,90.7,2000,2,2
92,348,3277,-763,1,New York Knicks,92.1,90.7,2000,3,3
83,348,-3277,763,0,Toronto Raptors,97.2,90.7,2000,2,2
84,348,3277,-763,1,New York Knicks,92.1,90.7,2000,3,3
87,348,3277,-763,0,New York Knicks,92.1,90.7,2000,3,3
